review_uid,product_name,product_price,product_type,username_1,username_2,rating,review_content,review_date
63603,,,,,네이버 페이 구****,5,향기가 좋아요 만족합니다(2023-11-22 19:24:27 에 등록된 네이버 페이 구매평),2023.11.23
63580,,,,,네이버 페이 구****,5,우디 한 향이 진짜 좋네요(2023-11-14 19:35:36 에 등록된 네이버 페이 구매평),2023.11.15
63572,,,,,네이버 페이 구****,5,탈취력 최강.. 비싼값을 합니다다른 탈취제들은 그냥 향을 덮어버리는? 느낌인데 이건 진짜 말그대로 탈취에요냄새를 빼줍니다너무 만족하면서 잘 쓰고 있어요ㅠㅠ(2023-11-12 12:23:56 에 등록된 네이버 페이 구매평),2023.11.13
58223,,,성별여성연령대30대,,sollee09****,5,"자주 세탁하기 힘든 침구, 커튼, 매트 등에 칙칙 뿌려주기만 하면 탈취 & 살균 효과가 있는 플러스에이드 룸스프레이🤗 반려동물이 있는집이라면 더욱 필수템이에요.시트러스 + 우드 향으로 인위적이지 않고 자연에서 나는 듯한 편안한 향이라서 디퓨저나 섬유향수보다 훨씬 활용도가 높아요.거실, 침실, 새콤이 집에 뿌렸더니 방금 세탁한 것 같은 보송보송 상쾌한 느낌이에요.찐 만족하는 제품이랍니다.😁",2023.10.31
58222,,,성별여성연령대30대,,bora_sunn****,5,"하루 일과 끝내고 아가들이랑 꽁냥꽁냥이 시간이 너무 행복해요💜아가들 관리를 잘해도 냄새가 나는데자주 못 빠는, 침구류, 커튼, 인형, 매트 등향기롭고 깨끗한 호텔처럼 사용하고 있어요탈취 & 살균 99.9%냄새의 원인균을 없애는'퍼스트플러스에이드' 룸스프레이홈캉스 스프레이로 불리는 만큼 향이 좋은데허브+시트러스향과 우디향의 조화로편안하고 기분 좋은 순간을 떠오르게 해요💜기분전환, 스트레스완화에 좋은 에센셜 오일 함유로릴렉싱 효과가 있고 향이 좋아 호텔에서 쉬는듯한 기분💜집에서 쓰는 디퓨저 대신홈스프레이 사용하고 힐링하세요💜킬포🐶💜영상은 찍되 계속 나를 만져라제품은? #퍼스트플러스에이드",2023.10.31
58221,,,성별여성연령대30대,,ayosik****,5,"탈취 살균 99%!! 향에 정말정말 민감한편인데 자주 세탁이 힘든 침구류 커튼 겨울외투 어디든 뿌려만 주면 악취와 세균까지 해결할수있는 룸스프레이라니 🤍🫶🏻살균까지되니 정말 이보다 좋을수가없다,,호불호 없이 고급진 향으로 스트레스완화 진정 숙면에 좋은 에센셜오일까지 함유되어있어서 릴렉싱효과까지 더해지는 룸스프레이🤍피부무자극 테스트완료로 걱정없이 매일매일 뿌려서 잘수있는 룸스프레이 정말 너무 좋쟈나,,🤍🤍",2023.10.31
57466,,,성별여성연령대30대,,nari_shin_****,5,"추석 선물로 딱인 고급진 스프레이를 찾았다구요!기분전환, 스트레스 완화,숙면에 좋은 에센스오일함유로 릴렐싱 효과가 업되는 #퍼스트플러스에이드 🌟침구류나 커텐은 자주 빨기도 힘든데 뿌려만 주면 악취와 살균효과까지 있어서 굿! 300ml 대용량이라 가성비도 짱인듯,, 침대나 커텐에도 팍팍 뿌릴수 있어요!피부 무자극 테스트 완료, 16가지 유해물질 불검출테스트 완료한 #섬유향수 🫧 라서 떠유니 침대에도 안심하고 뿌리는 듕,,🫧집들이갈때나 자취하는 친구 분들께도 선물하기 넘 좋은 제품이니 추천드려용😊😊",2023.10.11
57465,,,성별여성연령대30대,,yell.****,5,"탈취&살균 99.9% 우리집도 매일 호텔처럼ෆ냄새를 향으로 덮는게 아닌냄새의 원인균을 없애 탈취/살균 효과있는룸 스프레이 소개할게요//고급진 패키지가 어디에 두든 인테리어 해치지 않아서 굳~허브+시트러스한 탑과 우디베이스가자연속에서의 힐링느낌을 주니까 호불호없이 산뜻하고 고급진 향ꔛ선물하기에도 너무 좋을것 같아 이번 추석선물로도좋을 것 같아요!로즈마리, 제라늄, 레몬그라스,티트리, 편백오일 함유로 진정, 숙면,스트레스 완화, 기분전환에도 좋을듯 하구요바람 살랑살랑 불어오는 창가의 커튼에도슉슉 뿌려주고 잠들기전 침대에도 뿌려주면그날의 스트레스 샥✨️자주 세탁 못 하는 카시트나 외투등에도뿌려주기 좋구 살균까지 되니까 더 좋으넹//괜히 호캉스스프레이라고 불리는게 아니었어~❥▫️피부무자극 테스트완료/16가지 유해물질 불검출▫️300ml 대용량으로 넉넉하게 사용하세요~",2023.10.11
57464,,,성별여성연령대30대,,nalyn_****,5,아름다운 공간에서 향까지 좋으면 더 좋더라구요그래서 9/27일에#퍼스트플러스에이드룸스프레이 를 뿌렸어요🌱⠀향 때문에 기분도 좋아지고릴렉싱에도 도움을 주더라구요무엇보다 5가지 에센셜 오일 덕분에자기 전에 침대에 뿌리면 편안해져요....💚💚⠀용량도 300ml 대용량이라넉넉하게 사용할 수 있기 때문에#퍼스트플러스에이드 #룸스프레이 는#추석선물 #명절선물#집들이선물 로도 좋아요🎁❤️,2023.10.11
57463,,,성별여성연령대30대,,jjinkkong****,5,"최근에 이사를 하고 소품이나 인테리어에 관심이 많은 요즘, 집들이 선물을 하나 받았지뭐에요! #룸스프레이에센셜 오일이 다섯가지 종류나 함유되어있어 피곤하고 스트레스 받은 날 침대 옆에 놔두고 한번 뿌리고 누우면 편안해요 🤍시트러스, 우디향이 조화롭게 이루며 고급스러운 향을 내서 누구나 다 좋아할 향이에요 :) 참고로 집에 친구들이 놀러와서 침구류에 뿌렸는데 킁킁대면서 향기좋다고 하는 모습을 보니 뿌듯하고 귀여웠어요 🫢날씨도 선선해지면서 곧 추석이 다가오는데 패키지도 예뻐서 추석선물로 마음을 전달하는 건 어떨까요 🥰",2023.10.11
