company_name,product_name,ratings_with_phrases,ratings_without_phrases,percentage_of_review_w_common_phrases
디올,"크리스챤 디올 소바쥬 오드퍼퓸 100ML (남자향수1위) (쇼핑백증정) (무료배송) (당일배송), 1개",,4.51,0.00
