company_name,product_name,ratings_with_phrases,ratings_without_phrases,percentage_of_review_w_common_phrases
밀크바오밥,"밀크바오밥 바르는 고체향수 스칼렛 다마스크로즈 생장미향 솔리드 퍼퓸, 8g, 1개",4.79,4.46,5.41
