company_name,product_name,ratings_with_phrases,ratings_without_phrases,percentage_of_review_w_common_phrases
Hetras,"헤트라스 섬유향수 룸스프레이300ml x 2p 선물세트 화이트셔츠, 600ml, 1세트",4.71,4.66,1.60
