company_name,product_name,ratings_with_phrases,ratings_without_phrases,percentage_of_review_w_common_phrases
디아르망,"BJ엘린 추천 오리지널 옴므 페로몬 향수남성용 남자 페로몬 향수 70ml, 1개",,4.46,0.00
